d_mse,d_ae
0.04658804604621869,0.12239432323510346
-0.4844696235982682,-0.16581201072447627
0.018084644586554278,0.056909785480179664
-0.27989135761588724,-0.16784371186630853
0.04683970634078064,0.10249001150152992
0.02310433466206005,0.03614055293537177
0.018084644586554278,0.056909785480179664
-0.12584502220343216,-0.13606417292211503
-0.22202115186561855,-0.1594571836373717
-0.004791675271201508,-0.014074416578772286
-2.2903240315845616e-4,-0.0030711754526162593
-0.008988346571370336,-0.06495513337149994
0.139230046645891,0.08505861863772246
-0.6359557910234068,-0.31171395623204035
0.45172228033466144,0.09976872604348763
0.2155995501669521,0.13601206365698637
-0.1564539276669572,-0.09176722353521427
-0.29120867443938087,-0.20169977022932528
0.004394988603799737,0.05762807551255911
-0.2584603190442808,-0.3052338921121258
0.10162027780329447,0.08928547865690195
0.018084644586554278,0.056909785480179664
0.023357157886343072,0.014074416578772286
0.8152221615108661,0.5505948546730064
-0.4215118437427789,-0.2587646457525956
-0.01682498018453098,-0.07485852946974703
-0.8049817910515382,-0.3702110906645544
2.513226749638988,0.887903251030699
0.018084644586554278,0.056909785480179664
0.35610619295589335,0.2664599743756959
-0.19867688086155422,-0.11551663952395597
-0.003273071962872187,-0.002248135177429056
-0.26303152715619993,-0.15346243999882958
-0.1232648464239482,-0.07245202415164087
-0.043447230551700966,-0.02852194782356854
-0.399766071020101,-0.17948186041148606
0.3754300143280638,0.04375524768243899
-0.009415308514028478,-0.0432691913692036
-2.470564662092534,-0.7901216552159962
-0.013648245725792381,-0.07242748412130595
0.26776719544139116,0.1383777710063807
-0.23851699405840243,-0.06602653098300326
0.04098964558916118,0.02146983721369189
0.018084644586554278,0.056909785480179664
-0.09842223734756606,-0.21984575653258354
-0.04274956077259029,-0.020409047578414885
-0.8333365129563237,-0.5206056092294293
-0.7025482338831304,-0.8095933103780872
-0.5226625470097297,-0.2923012975176764
-0.1403243952802664,-0.054365259148023704
-0.09506451163139884,-0.19157889246148763
-0.23691681257646982,-0.39663310500974713
0.07144380137247794,0.07057963516719035
0.17514601995904,0.05838112440632237
0.8653952198668909,0.5326888527573193
-1.2913473832875146,-0.5060469869122439
0.018084644586554278,0.056909785480179664
0.005146738184442034,0.0349526392378543
0.5289906466369358,0.24744907506433478
-0.02232730493217864,-0.07068527568852456
0.8212782794669131,0.1383777710063807
-0.05330176466853438,-0.1399940814161056
-0.007714228286670521,-0.02328906572063083
-0.5838833006463657,-0.16152201878191974
0.10286782578977721,0.07479337345075798
0.30934728392133604,0.08505861863772246
-0.3711878906215005,-0.31179752552603546
0.018084644586554278,0.056909785480179664
-0.028770314356164006,-0.031613985179614446
-0.2759477395599421,-0.26389006602745546
-0.006254859201784983,-0.0377821168718917
-0.05107224370367368,-0.07486016475697443
-0.5483804451412397,-0.22101718747054644
-0.047892063549806525,-0.18107183879615363
-0.9700213084669072,-0.2184945390028341
-1.612987337291774,-0.5557400358858082
0.06727359199454123,0.23771301082362584
0.5669753711690434,0.48389529647153573
0.08910469700291035,0.08919730697135009
-0.05088041268458549,-0.15782100812142108
0.01633942464692125,0.03389356271449362
0.05095229095458336,0.12813978242366186
0.5445227374541521,0.1383777710063807
0.19013080555491235,0.19544632105336568
0.011593923030007933,0.05322864033839636
-0.23353560902281845,-0.09942942637122165
-0.25021702774203464,-0.30131374205878636
0.41705751177738115,0.15280727217447776
0.9720346083441129,0.4671831394389212
-0.28943839796729964,-0.1298652335639483
-0.010157092078645732,-0.08828828258168997
0.010012252664797855,0.033959715090778886
-0.009487773931833195,-0.043685868654309346
-0.36953510318048527,-0.5989194241569518
-2.260502908079546,-0.6156222819363482
-0.08305428542619687,-0.18391459955513056
-0.36217319511227597,-0.3608629501822822
-0.050467374625213536,-0.1026922161022803
0.20319907404447113,0.056317003170725854
-0.07960411256091482,-0.07535568798724057
-0.07838863912012757,-0.22413446598599585
0.055897170731165104,0.18786529744480163
0.008115229682076452,0.005203273149300358
0.8014601455985749,0.5269599383310206
0.004394988603799737,0.05762807551255911
-0.011774529943725834,-0.05805667638780676
-0.08530876728968649,-0.24284210105794024
-5.243629125654365,-1.138118501209365
0.2552779066675603,0.3234381321059985
-0.3328550752440377,-0.17175948626686477
-1.7723341454728878,-0.38449988119390976
0.008633194868330824,0.03357064458712955
0.018084644586554278,0.056909785480179664
0.07393598785808592,0.18778044369364366
-0.2580803083465366,-0.09518158647591068
0.31106937040517046,0.2611457225648621
0.027475719711875003,0.06578092890965159
-0.009415308514028478,-0.0432691913692036
0.2882088451020042,0.29365592309118504
0.018084644586554278,0.056909785480179664
-0.030887190629553817,-0.08505861863772246
3.199131128127203,0.7168581971206622
0.19170974524858586,0.2959259234512466
-0.4569566873257784,-0.3008639348348172
-0.10737994639219593,-0.299340286391943
0.16732485282758391,0.10138170191032891
0.018084644586554278,0.056909785480179664
-0.03638301752279674,-0.10647177854044898
-0.07930506992021791,-0.042990458944498045
0.15309071417000497,0.19883092556578497
0.5626919319581092,0.3159693396467569
-0.002291316616524243,-0.005203273149300358
1.113957693662325,0.34624415290511923
-0.026684584748906486,-0.07068781090422505
-0.1304668156244747,-0.3573579341900528
-0.2514978800151363,-0.1411993516376251
0.09816606590492913,0.22773016802082324
0.37979989594768654,0.24563423042580546
0.08931795584863228,0.1043363083657951
0.6910905304656088,0.31390283094084737
0.7164287221446973,0.3723354537732382
-0.2798902956816137,-0.26805582271840933
-0.08929025506328178,-0.17367641816123225
0.13790807765029633,0.13497535372504466
-0.8532816804430974,-0.20366618442612783
-0.022017699411505404,-0.12920024530952112
-1.1094420985383808,-0.41292621254629225
-0.39495940347162184,-0.29176016676029093
0.10934469839735955,0.13041031209712095
0.016666366415696077,0.03470234801194394
-0.047892063549806525,-0.18107183879615363
0.1419609226073365,0.07548019740381307
-0.10937361661769102,-0.22768605663926422
-0.45491069428241926,-0.3114348341942028
-0.9265759070766106,-0.44475430353486534
-0.36007994826206347,-0.27715589653858963
-0.7411964092111153,-0.39739779980122236
-0.3317900916652057,-0.2653954463785677
-0.9112050843695746,-0.440834153481525
-0.16450482342234632,-0.18727278087822885
-2.260660513783627,-0.6943955260848194
-0.8899081125006059,-0.4355968875101759
-2.5424429739762937,-0.7363473079840599
-0.16450482342234632,-0.18727278087822885
-1.4968283440698007,-0.5649962067974981
-1.9600820442167948,-0.6464641923236991
-1.2946436701407602,-0.5254800031705358
-1.9878360075609232,-0.6509591724045158
-3.1367382847010283,-0.8178152935102609
-0.002947449692765028,-0.024911639853302248
-0.590790161093781,-0.3547037320114512
-0.1710727171317243,-0.19119293093157008
-0.17776873155732806,-0.19511308098491043
-0.0018548343040529973,-0.019674373881953144
-0.18206457337938786,-0.19700502693039645
-16.423760684082417,-1.8715769875504025
-3.447369018604211,-0.8573314971372232
-0.18206457337938786,-0.19700502693039645
-1.3203050867693813,-0.5307172691418849
-0.10237867664171073,-0.14775657725126834
-0.5369785331655863,-0.6568921126758216
-0.6476780670451925,-0.1287642684559147
-0.8666588613681951,-0.2477511797022114
-0.5219727913030734,-0.2248856643513779
0.4764807497487933,0.1558651437588665
0.07559700956368487,0.031044596291282645
0.10318667914181086,0.23830066928103832
-0.2545885712431244,-0.12481222228108635
0.18968885618412856,0.2657092945343926
-0.02161676678212654,-0.010780174621977778
0.14740073458033037,0.16278526487772194
-0.014449866256443018,-0.03496913021303172
-0.004791675271201508,-0.014074416578772286
-0.9056532408596089,-0.7119981138703331
-0.14920390978424547,-0.14381724157847842
0.02708051940347131,0.09176722353521427
0.5679571564355718,0.6343995891296288
0.017107591653394844,0.06399482618980734
-0.11074063517146351,-0.11370787880236222
0.07659723558940572,0.1520057753106414
0.018084644586554278,0.056909785480179664
1.308244091161061,0.1428539034708578
0.1520654928476084,0.09733974113948385
1.0906671385869289,0.4167150149010306
-0.057052450869062354,-0.05302475761202796
0.1427756331297861,0.14107051064557385
0.32216177976644,0.16134246761866144
0.2728576910243934,0.31751288408515865
-0.020790275381386572,-0.10916181243685141
0.15947332093985583,0.1594571836373717
1.365240550598696,0.37093695993171316
0.004588408984328423,0.014602621287888695
-1.4167702798236288,-0.3491597624000775
-0.4281588044892752,-0.2689224291114787
0.018084644586554278,0.056909785480179664
-0.10074538049191548,-0.09337985535736948
0.04779462183770692,0.1337496214365128
-0.015181020887058758,-0.0876324216613309
0.018084644586554278,0.056909785480179664
-0.4787205524956958,-0.3775683358761768
-1.0325252247264247,-0.4269378827763486
0.018084644586554278,0.056909785480179664
-0.0245286792083136,-0.04985599674468322
0.627420729670769,0.15034942317914535
0.5466224504497614,0.6336664727690753
-2.757413298376046,-0.4732660282758445
-1.0008438988705528,-0.22702702275562547
0.01297561788266573,0.05823391892252516
5.036399664445547,0.8827200873302159
0.1293481809579442,0.08179750246802175
0.0012231983919858969,0.002248135177429056
-0.5859991607505712,-0.1555701593711234
-0.40014210165390723,-0.2959259234512466
-0.21218984288187892,-0.17898653743282278
0.4391455252540961,0.2182331164948046
-0.4057702151106507,-0.2137238540914641
0.8802370621416316,0.2625398243223547
-0.9262280918663398,-0.7082575104159918
-1.309643240814843,-0.653249714658279
-0.6315527036299975,-0.4346332113994489
-0.013648245725792381,-0.07242748412130595
0.15952991366747216,0.0893410752764936
-0.012587025591491705,-0.062022546599216355
0.0777179720703575,0.16667341118633594
-0.07281699875616503,-0.19961446886599532
0.31803262513732067,0.14361135880265152
0.088455039820792,0.24759037658846061
0.1285268602206073,0.1524817965387939
-0.030280535419346295,-0.08289380578604888
-0.17777750818669102,-0.12978974387002484
-0.11935466088295787,-0.1043363083657951
0.6649328626603053,0.14319133348193347
0.5299149249786476,0.6739666056670739
0.20547880292170947,0.310296731184744
1.0073641720314164,0.8430293831615687
-0.27386306024856744,-0.23427861395191663
0.13017874539599028,0.1698183177937267
0.1366322592901769,0.24012126170588655
0.36227451412178446,0.1617717433385959
-0.04887367360630694,-0.11431629290287315
0.0972948139277956,0.03349779128688812
-0.16504636279091967,-0.11960587660657751
-0.21218984288187892,-0.17898653743282278
-0.04512533528122603,-0.15273141401187296
-0.2005300138463983,-0.1832485196371918
-0.3834248025932885,-0.11136115493100185
0.0694480116170225,0.1533264869722677
-0.042691532695026874,-0.10907326643534265
0.06921718668930088,0.07746170712987244
-0.8120849396098619,-0.256182787593227
0.04130945901739333,0.04199567317540165
0.06127226708590183,0.02861965121100063
0.018084644586554278,0.056909785480179664
-0.5034405338064594,-0.12369025080975415
-0.03332734509426677,-0.023810472603855715
-0.08036985401154784,-0.05038587957941765
-0.0070773006913307235,-0.006530652949685134
-0.011568313823021505,-0.08129643593433933
0.012906606965877351,0.04253897774668225
-0.013648245725792381,-0.07242748412130595
-0.649860835028785,-0.3122843291606445
-0.8849776841423491,-0.21871553626100404
1.0171130412736775,0.2968914670491216
-1.0447473073709415,-0.34526233634869996
-0.07823237395887883,-0.036766469247540456
-0.09908462682612068,-0.08344766037692608
-0.0037096433802242673,-0.010877878009408093
0.5681890044164394,0.3058605141176267
-0.1227822449502114,-0.06360139773078011
-0.1865021786444194,-0.18710221786474257
-0.28805423661931506,-0.12837859452404032
0.09871139384331087,0.12156788409916608
-0.49426373287114433,-0.2070581334217163
-1.845277380244075,-0.5767889643125788
-0.3337688295736445,-0.08988780088385617
-0.6932604352075411,-0.310278205007279
0.018084644586554278,0.056909785480179664
-1.2917245392898034,-0.28947874106178517
-0.5617488037435279,-0.37017291524125895
-0.6496972950245564,-0.7734920200979207
-0.015111163894673985,-0.08424369242565355
-0.5046252300075135,-0.34927820160699774
0.3981085530308379,0.21961042199297065
0.1949335117365285,0.08015173664314901
0.07837310616049187,0.22937895308825595
8.883390166418085e-4,0.02190939482136578
0.21268078667387671,0.22510641633754247
-0.004791675271201508,-0.014074416578772286
-0.008988346571370336,-0.06495513337149994
-0.013648245725792381,-0.07242748412130595
-0.15597690873393155,-0.026692960875982052
-0.3832895334505161,-0.2695831411207372
1.0424607832297852,0.056909785480179664
-0.014222089170208507,-0.079619967687246
-0.14711245179997656,-0.14107121999026795
1.4642708606431056,0.45754820905271654
0.02940360015440784,0.15429380999542364
0.0014175281874825721,0.03048522760260397
-0.004791675271201508,-0.014074416578772286
-0.004791675271201508,-0.014074416578772286
0.8202774138018092,0.49267829063877144
-0.10383386662451578,-0.22376590658592477
-6.513041667108522e-5,-0.004659923673001387
-0.013648245725792381,-0.07242748412130595
0.13189257846741775,0.17772276280048693
-0.7175322575897761,-0.5646426229128991
0.0019912120997587074,0.003117971785970397
-0.0026201397329735903,-0.013622935380954715
0.03212344507007495,0.15703765366053712
0.21083865619650416,0.2875811109179285
0.04735820037385968,0.04924758264417228
-2.772953299942737,-0.916271782785028
0.1182711777593926,0.2923110294711595
-0.047892063549806525,-0.18107183879615363
0.018084644586554278,0.056909785480179664
0.25056551413102174,0.3251206982416779
-0.008988346571370336,-0.06495513337149994
-1.1089525264435145,-0.36464012515013877
